type,id,lat/u,lon/v,-/dist,name
node,104234908,40.5027771,-74.4657292,,
node,104235004,40.4997147,-74.4325624,,
node,104235006,40.5009597,-74.4290432,,
node,104235007,40.5015686,-74.4273319,,
node,104235039,40.5358061,-74.4518776,,
node,104235086,40.4684994,-74.468203,,
node,104235087,40.4686735,-74.4695378,,
node,104235088,40.4689848,-74.4705282,,
node,104235089,40.464988,-74.4557911,,
node,104235090,40.4648112,-74.4577077,,
node,104235091,40.4648506,-74.4587791,,
node,104235092,40.4649549,-74.4592131,,
node,104235093,40.4651075,-74.459611,,
node,104235094,40.465614,-74.460555,,
node,104235096,40.4661786,-74.4616108,,
node,104235097,40.4666255,-74.4625638,,
node,104235098,40.4668343,-74.4634342,,
node,104235099,40.4669397,-74.463794,,
node,104235100,40.4670106,-74.4639731,,
node,104235101,40.4670752,-74.4641055,,
node,104235102,40.4675375,-74.4648726,,
node,104235209,40.49391,-74.4417139,,
node,104235484,40.4724302,-74.460595,,
node,104235488,40.470631,-74.460561,,
node,104235491,40.469513,-74.460542,,
node,104235493,40.467897,-74.460985,,
node,104235498,40.4670599,-74.4612533,,
node,104235500,40.466329,-74.4615213,,
node,104235505,40.4656179,-74.4621798,,
node,104235507,40.4643826,-74.46346,,
node,104235509,40.4633952,-74.4644252,,
node,104235513,40.4622565,-74.4653134,,
node,104235515,40.4622243,-74.4653731,,
node,104235894,40.5355637,-74.4528482,,
node,104236235,40.478161,-74.440533,,
node,104236237,40.478246,-74.440464,,
node,104236239,40.478279,-74.440455,,
node,104236241,40.478349,-74.440323,,
node,104236540,40.4907637,-74.4577652,,
node,104236542,40.4917122,-74.458522,,
node,104236553,40.4929835,-74.4560427,,
node,104237666,40.5114031,-74.4486706,,
node,104238110,40.5153752,-74.4684993,,
node,104238112,40.5156165,-74.4688442,,
node,104238114,40.5156668,-74.468924,,
node,104238116,40.5157812,-74.4691877,,
node,104238118,40.5161905,-74.4702157,,
node,104238161,40.535966,-74.451498,,
node,104238173,40.530493,-74.417302,,
node,104238334,40.494367,-74.433301,,
node,104238336,40.4946786,-74.4323832,,
node,104238337,40.494693,-74.432323,,
node,104238339,40.4948995,-74.4314141,,
node,104238341,40.4954368,-74.4290636,,
node,104238444,40.4649874,-74.4555532,,
node,104238807,40.5017548,-74.4503975,,
node,104238809,40.500792,-74.451997,,
node,104238811,40.50076,-74.452051,,
node,104238813,40.500747,-74.452073,,
node,104238815,40.500463,-74.452567,,
node,104239023,40.465785,-74.470931,,
node,104239024,40.467007,-74.472851,,
node,104239144,40.4984613,-74.4302717,,
node,104239146,40.4972107,-74.4297712,,
node,104239150,40.4963486,-74.4294274,,
node,104239152,40.4945189,-74.4287032,,
node,104239154,40.4935916,-74.42834,,
node,104239156,40.4928834,-74.4280526,,
node,104239157,40.4922323,-74.4277939,,
node,104239159,40.4915695,-74.4275301,,
node,104239161,40.4910381,-74.4273271,,
node,104239514,40.5215406,-74.4551823,,
node,104239522,40.5210213,-74.4541407,,
node,104239845,40.50247,-74.453789,,
node,104239846,40.502438,-74.4538437,,
node,104239848,40.5015252,-74.4553637,,
node,104239850,40.500825,-74.456494,,
node,104240169,40.465577,-74.474565,,
node,104240173,40.468183,-74.478975,,
node,104240182,40.47205,-74.48552,,
node,104240184,40.472616,-74.486477,,
node,104240188,40.473041,-74.487198,,
node,104240192,40.47389,-74.488636,,
node,104240410,40.5312426,-74.487697,,
node,104240412,40.530964,-74.487531,,
node,104240414,40.53032,-74.487303,,
node,104240922,40.4724301,-74.4632943,,
node,104240923,40.471546,-74.4632858,,
node,104240925,40.470632,-74.463264,,
node,104240928,40.469941,-74.463249,,
node,104241114,40.4897912,-74.4406358,,
node,104241116,40.4894759,-74.4414523,,
node,104241118,40.4892742,-74.4419772,,
node,104241120,40.4892106,-74.4420577,,
node,104241122,40.4887752,-74.4425071,,
node,104241159,40.4706554,-74.4570153,,
node,104241164,40.4706731,-74.4571981,,
node,104241166,40.4706682,-74.4578854,,
node,104241170,40.4706663,-74.4587875,,
node,104241172,40.4706625,-74.4596871,,
node,104241174,40.470631,-74.461457,,
node,104241176,40.470631,-74.462373,,
node,104241659,40.4824783,-74.4303398,,
node,104241661,40.4825994,-74.430055,,
node,104241662,40.482738,-74.4290348,,
node,104241665,40.482789,-74.4287614,,
node,104241667,40.482834,-74.4285886,,
node,104241744,40.5263031,-74.4813003,,
node,104241972,40.533021,-74.45808,,
node,104241973,40.532543,-74.458675,,
node,104242102,40.501494,-74.460524,,
node,104242104,40.502428,-74.462918,,
node,104242105,40.5038175,-74.4664639,,
node,104242304,40.5172561,-74.4762794,,
node,104242306,40.516755,-74.474948,,
node,104242339,40.4916316,-74.438444,,
node,104242365,40.4953603,-74.4398166,,
node,104242367,40.4958424,-74.4400744,,
node,104242437,40.4859536,-74.4266284,,
node,104242439,40.486023,-74.4269905,,
node,104242467,40.503802,-74.4201366,,
node,104242469,40.5062514,-74.4207179,,
node,104242839,40.4724381,-74.4597005,,
node,104242840,40.470003,-74.459653,,
node,104242985,40.5229932,-74.4413388,,
node,104243269,40.493128,-74.4434677,,
node,104243271,40.4932351,-74.4441141,,
node,104244402,40.4834332,-74.4794881,,
node,104244405,40.482858,-74.478953,,
node,104244407,40.4823419,-74.4784018,,
node,104244409,40.4815795,-74.4776444,,
node,104244919,40.4985574,-74.4574855,,
node,104244922,40.4985742,-74.4579559,,
node,104244927,40.4989078,-74.4577518,,
node,104244929,40.4995293,-74.4573374,,
node,104244931,40.50017,-74.456919,,
node,104245239,40.473127,-74.4606013,,
node,104245241,40.4732503,-74.460627,,
node,104245242,40.4738757,-74.461669,,
node,104245246,40.474841,-74.463298,,
node,104247127,40.5254213,-74.4572201,,
node,104247133,40.5262164,-74.4598534,,
node,104247147,40.5269323,-74.4625075,,
node,104247150,40.5275929,-74.4638619,,
node,104247153,40.5282997,-74.4651893,,
node,104247157,40.5283389,-74.4653817,,
node,104247546,40.466923,-74.485032,,
node,104247565,40.465772,-74.486879,,
node,104247569,40.465343,-74.487568,,
node,104247571,40.464501,-74.48892,,
node,104247574,40.462921,-74.491456,,
node,104247576,40.462886,-74.491507,,
node,104247578,40.462784,-74.491651,,
node,104247582,40.462335,-74.492108,,
node,104247586,40.46044,-74.494005,,
node,104247589,40.459666,-74.49478,,
node,104247592,40.459462,-74.494984,,
node,104247759,40.5071634,-74.4265177,,
node,104247763,40.5072531,-74.4263794,,
node,104247766,40.5073557,-74.4261372,,
node,104247770,40.5073853,-74.4260159,,
node,104247773,40.50742,-74.4258148,,
node,104247776,40.5074564,-74.4255318,,
node,104247785,40.507507,-74.4253407,,
node,104247791,40.5075942,-74.4251278,,
node,104247797,40.5077004,-74.4249779,,
node,104247800,40.5080108,-74.4246515,,
node,104247803,40.5081074,-74.4245087,,
node,104247809,40.5081986,-74.4242983,,
node,104248024,40.5004405,-74.4210434,,
node,104248030,40.5000556,-74.4207972,,
node,104248035,40.4999974,-74.4207043,,
node,104248037,40.4991932,-74.4201659,,
node,104248049,40.4972927,-74.4190095,,
node,104248053,40.4966446,-74.4187512,,
node,104248055,40.4953162,-74.4182378,,
node,104248224,40.489433,-74.439694,,
node,104248227,40.4892294,-74.440257,,
node,104248229,40.4889136,-74.4410823,,
node,104248233,40.4886905,-74.4416733,,
node,104248240,40.4884356,-74.4419139,,
node,104248357,40.468017,-74.474418,,
node,104248363,40.468017,-74.474995,,
node,104248370,40.468045,-74.475056,,
node,104248878,40.4923727,-74.4531942,,
node,104248881,40.493795,-74.4544399,,
node,104248884,40.4946719,-74.4552197,,
node,104248891,40.4952982,-74.4557673,,
node,104248899,40.496378,-74.456338,,
node,104249531,40.4912806,-74.4321021,,
node,104249536,40.4911004,-74.432906,,
node,104249539,40.4911202,-74.4331138,,
node,104249541,40.4912295,-74.4332477,,
node,104249545,40.4914449,-74.433306,,
node,104250167,40.4780975,-74.4598969,,
node,104250169,40.479175,-74.46162,,
node,104250172,40.479263,-74.46176,,
node,104250307,40.5004534,-74.424285,,
node,104250309,40.5014826,-74.4244787,,
node,104250311,40.5031527,-74.4248396,,
node,104250355,40.4685217,-74.4857365,,
node,104250357,40.468556,-74.485795,,
node,104250361,40.469599,-74.487558,,
node,104250364,40.47118,-74.490229,,
node,104250370,40.471809,-74.491292,,
node,104250372,40.471891,-74.49158,,
node,104250474,40.4849217,-74.4558855,,
node,104250476,40.485938,-74.4575461,,
node,104250740,40.487783,-74.4393541,,
node,104250743,40.4872194,-74.4399595,,
node,104250746,40.486655,-74.440538,,
node,104250749,40.486089,-74.441114,,
node,104250751,40.485517,-74.4417006,,
node,104250755,40.4849266,-74.4423151,,
node,104250757,40.4843874,-74.4429013,,
node,104250759,40.4838263,-74.44349,,
node,104250762,40.48348,-74.443838,,
node,104250766,40.483267,-74.444062,,
node,104250769,40.482713,-74.444645,,
node,104250771,40.4820967,-74.4452968,,
node,104250774,40.4815492,-74.4458619,,
node,104250779,40.4809993,-74.4464491,,
node,104250782,40.4804421,-74.4470307,,
node,104250783,40.4798831,-74.4476204,,
node,104250787,40.4793191,-74.4482084,,
node,104250795,40.4777012,-74.4498889,,
node,104250905,40.5089366,-74.4360371,,
node,104250907,40.5093389,-74.4355977,,
node,104250909,40.5096045,-74.4351499,,
node,104250912,40.5097009,-74.4351022,,
node,104250915,40.5098059,-74.4350894,,
node,104251317,40.4724262,-74.4623871,,
node,104251556,40.4713,-74.486299,,
node,104251558,40.470735,-74.486886,,
node,104251603,40.4871854,-74.4504908,,
node,104251606,40.4883062,-74.4523331,,
node,104251608,40.488516,-74.4526791,,
node,104251619,40.482354,-74.442595,,
node,104251637,40.4840413,-74.4453248,,
node,104251639,40.4842362,-74.4456348,,
node,104251641,40.4852143,-74.4472634,,
node,104251646,40.4903753,-74.4557366,,
node,104251648,40.4910434,-74.4568093,,
node,104251761,40.5297923,-74.4555697,,
node,104251764,40.5295019,-74.4548382,,
node,104251783,40.46409,-74.421532,,
node,104251785,40.462028,-74.421525,,
node,104251788,40.461556,-74.42152,,
node,104251790,40.461244,-74.421471,,
node,104251792,40.460689,-74.421312,,
node,104251794,40.460567,-74.421312,,
node,104251795,40.460415,-74.421322,,
node,104251796,40.459981,-74.421377,,
node,104252773,40.5120342,-74.4584355,,
node,104252786,40.511949,-74.465495,,
node,104252790,40.5126644,-74.4695383,,
node,104252792,40.5127719,-74.4699899,,
node,104252800,40.513384,-74.47203,,
node,104252803,40.513863,-74.473513,,
node,104252805,40.5140049,-74.4739722,,
node,104252811,40.5142162,-74.4750027,,
node,104252819,40.5147917,-74.4779241,,
node,104252823,40.515546,-74.479654,,
node,104252825,40.516644,-74.482012,,
node,104252830,40.5171033,-74.4828261,,
node,104252831,40.517288,-74.483093,,
node,104252833,40.518723,-74.484851,,
node,104252836,40.521466,-74.487869,,
node,104252838,40.521626,-74.487998,,
node,104252840,40.521807,-74.488113,,
node,104252842,40.521881,-74.48815,,
node,104252845,40.521966,-74.488192,,
node,104252847,40.522127,-74.488252,,
node,104252848,40.522352,-74.488327,,
node,104252851,40.5230107,-74.4885501,,
node,104252853,40.523838,-74.488821,,
node,104252855,40.523962,-74.488884,,
node,104252857,40.525359,-74.489592,,
node,104252859,40.525541,-74.48968,,
node,104252864,40.526203,-74.490019,,
node,104252866,40.526628,-74.49033,,
node,104252868,40.527229,-74.490769,,
node,104252871,40.527594,-74.491036,,
node,104252873,40.527688,-74.491105,,
node,104252875,40.527902,-74.491241,,
node,104252881,40.530463,-74.492385,,
node,104252883,40.530641,-74.492467,,
node,104252885,40.531716,-74.492922,,
node,104252887,40.532142,-74.493134,,
node,104252889,40.532634,-74.493426,,
node,104252892,40.533012,-74.493684,,
node,104252894,40.5341485,-74.4945668,,
node,104252896,40.534876,-74.495216,,
node,104252898,40.535116,-74.495419,,
node,104252901,40.535304,-74.495679,,
node,104252903,40.5356503,-74.496257,,
node,104252905,40.536298,-74.497709,,
node,104252907,40.5366599,-74.4984641,,
node,104252909,40.536801,-74.498769,,
node,104252911,40.53699,-74.499049,,
node,104252913,40.537164,-74.499249,,
node,104253028,40.4977383,-74.4363609,,
node,104253040,40.5026929,-74.4396527,,
node,104253042,40.5030718,-74.4397703,,
node,104253049,40.5048015,-74.4402702,,
node,104253053,40.5056104,-74.4407133,,
node,104253055,40.5064448,-74.4412981,,
node,104253057,40.5067286,-74.4415296,,
node,104253059,40.5069842,-74.4417519,,
node,104253061,40.507074,-74.4418657,,
node,104253063,40.507204,-74.44207,,
node,104253066,40.507885,-74.443115,,
node,104253067,40.508541,-74.444225,,
node,104253070,40.5086372,-74.4443767,,
node,104253072,40.508741,-74.444531,,
node,104253074,40.509176,-74.445122,,
node,104253076,40.509346,-74.445408,,
node,104253078,40.509468,-74.445675,,
node,104253080,40.509537,-74.445866,,
node,104253085,40.509832,-74.447255,,
node,104253087,40.509853,-74.447365,,
node,104253089,40.510512,-74.449272,,
node,104253091,40.5110814,-74.4508627,,
node,104253093,40.5112254,-74.4512031,,
node,104253098,40.5116378,-74.4520368,,
node,104253100,40.511725,-74.4523154,,
node,104253102,40.5117862,-74.4526297,,
node,104253109,40.512062,-74.455511,,
node,104253129,40.5033415,-74.4395331,,
node,104253131,40.5035311,-74.4396474,,
node,104253816,40.5014449,-74.4161534,,
node,104253855,40.475104,-74.441896,,
node,104253857,40.4740181,-74.4403597,,
node,104253961,40.4940065,-74.4407922,,
node,104253963,40.49516,-74.4411223,,
node,104254355,40.4731457,-74.4575621,,
node,104254360,40.4739754,-74.458941,,
node,104254362,40.474921,-74.460527,,
node,104254364,40.475352,-74.461247,,
node,104254366,40.475909,-74.462181,,
node,104254705,40.493329,-74.4476902,,
node,104254713,40.4830208,-74.4802046,,
node,104254715,40.482403,-74.479612,,
node,104254716,40.4819264,-74.4791035,,
node,104254719,40.4816729,-74.4788505,,
node,104255167,40.5055076,-74.4408525,,
node,104255169,40.5053562,-74.4409593,,
node,104255171,40.5051639,-74.4409861,,
node,104255173,40.504421,-74.4408138,,
node,104255175,40.5042461,-74.4408454,,
node,104255178,40.5040707,-74.4409339,,
node,104255179,40.5039649,-74.4410441,,
node,104255182,40.503836,-74.441267,,
node,104255184,40.503747,-74.4417219,,
node,104255185,40.5037592,-74.4418776,,
node,104255188,40.5039157,-74.4422404,,
node,104255190,40.5041587,-74.4426101,,
node,104255192,40.504286,-74.44287,,
node,104255194,40.5045372,-74.4433908,,
node,104255196,40.5047128,-74.4437663,,
node,104255199,40.5050159,-74.4441516,,
node,104255201,40.5053048,-74.4443196,,
node,104255203,40.505635,-74.444544,,
node,104255205,40.5062455,-74.4453431,,
node,104255208,40.5063754,-74.445434,,
node,104255212,40.5066125,-74.4455883,,
node,104255214,40.507077,-74.446013,,
node,104255216,40.507178,-74.446175,,
node,104255218,40.5075576,-74.4468938,,
node,104255221,40.5077812,-74.4477751,,
node,104255223,40.5081756,-74.4497269,,
node,104255225,40.5083296,-74.4503372,,
node,104255227,40.5090512,-74.4518781,,
node,104255229,40.5097591,-74.4549535,,
node,104255333,40.4911432,-74.4407912,,
node,104255336,40.491013,-74.441382,,
node,104255559,40.466243,-74.417031,,
node,104255562,40.46716,-74.417714,,
node,104255599,40.458468,-74.484778,,
node,104256101,40.472294,-74.487986,,
node,104256103,40.471476,-74.48885,,
node,104256216,40.5011521,-74.4192025,,
node,104256218,40.4998715,-74.4190277,,
node,104256220,40.4996642,-74.4190988,,
node,104256222,40.4995152,-74.4192801,,
node,104256257,40.5066248,-74.4238186,,
node,104256260,40.5066106,-74.4231265,,
node,104256263,40.5066576,-74.4227334,,
node,104256386,40.4788353,-74.4856174,,
node,104256389,40.4771653,-74.4824098,,
node,104257002,40.5205703,-74.4182554,,
node,104257004,40.5205727,-74.42016,,
node,104257006,40.5205569,-74.4207373,,
node,104257008,40.5204786,-74.4216564,,
node,104257010,40.5198677,-74.4244259,,
node,104257012,40.5196599,-74.425089,,
node,104257015,40.5193663,-74.4258281,,
node,104257017,40.518249,-74.4282009,,
node,104257024,40.516624,-74.431856,,
node,104257026,40.5158237,-74.4335894,,
node,104257030,40.5153939,-74.4343008,,
node,104257746,40.51772,-74.471315,,
node,104257748,40.517735,-74.471356,,
node,104258072,40.5320794,-74.4873999,,
node,104258075,40.5312957,-74.4898816,,
node,104258080,40.5330038,-74.4842971,,
node,104258185,40.5157822,-74.4704949,,
node,104258188,40.5170858,-74.4738127,,
node,104258276,40.4979479,-74.4346982,,
node,104258279,40.495884,-74.4338794,,
node,104258281,40.4940963,-74.4331971,,
node,104258285,40.4927333,-74.4326626,,
node,104258469,40.5253163,-74.4636299,,
node,104258476,40.526618,-74.462869,,
node,104259138,40.49398,-74.4310438,,
node,104259140,40.4948491,-74.4272772,,
node,104259159,40.4952261,-74.4274202,,
node,104259744,40.4938122,-74.4579391,,
node,104259966,40.471525,-74.451069,,
node,104259968,40.4722455,-74.4506228,,
node,104259970,40.4730503,-74.4501508,,
node,104259974,40.470438,-74.484835,,
node,104259976,40.470874,-74.485575,,
node,104259978,40.471877,-74.487278,,
node,104259980,40.472724,-74.488716,,
node,104259983,40.473127,-74.4894,,
node,104259985,40.473629,-74.490252,,
node,104260555,40.501518,-74.447788,,
node,104261765,40.47583,-74.485077,,
node,104261820,40.4913414,-74.4384433,,
node,104261824,40.4906243,-74.4404765,,
node,104261826,40.4904244,-74.4410241,,
node,104261831,40.4901623,-74.4417112,,
node,104261833,40.4900807,-74.4418579,,
node,104261944,40.5118949,-74.448227,,
node,104261947,40.512343,-74.448556,,
node,104261949,40.5125,-74.448608,,
node,104261951,40.512628,-74.448595,,
node,104261954,40.514615,-74.447253,,
node,104261956,40.5157062,-74.4464897,,
node,104261958,40.5157896,-74.4463706,,
node,104261960,40.515825,-74.446273,,
node,104261963,40.5158393,-74.4461395,,
node,104261965,40.5158251,-74.4459784,,
node,104261967,40.515461,-74.4451,,
node,104262172,40.4763757,-74.4432051,,
node,104262174,40.476715,-74.443842,,
node,104262176,40.4769653,-74.4442555,,
node,104262177,40.478433,-74.446727,,
node,104262475,40.5119943,-74.4477413,,
node,104262477,40.5120884,-74.4474634,,
node,104262479,40.5122375,-74.4473046,,
node,104262481,40.514201,-74.445875,,
node,104262483,40.515844,-74.444842,,
node,104262761,40.4786299,-74.4593425,,
node,104262762,40.4798105,-74.4612314,,
node,104263270,40.4731232,-74.458942,,
node,104263271,40.473041,-74.458819,,
node,104263273,40.472925,-74.458794,,
node,104263277,40.4699899,-74.4587812,,
node,104263793,40.5076875,-74.4216503,,
node,104263795,40.507933,-74.4219,,
node,104263796,40.508047,-74.42195,,
node,104264206,40.4726434,-74.4300179,,
node,104264284,40.4702158,-74.4690182,,
node,104264286,40.4709836,-74.4704768,,
